430000, Республика Мордовия, г. Саранск, ул. Кирова, д. 67
430000, Республика Мордовия, г. Саранск, ул. Полежаева, д. 68
430023, Республика Мордовия, г. саранск, ул. Веселовского, д. 43
362020, Республика Северная Осетия-Алания, г. Владикавказ, проспект Коста, д. 228
420080, Республика Татарстан, г. Казань, ул. Волгоградская, д. 2а
420111, Республика Татарстан, г. Казань, ул. Право-Булачная, д. 51
420124, Республика Татарстан, г. Казань, просп. Ямашева, д. 51Б
420126, Республика Татарстан, г. Казань, ул. Ямашева, 71 а
420127, Республика Татарстан, г. Казань, ул. Максимова, д. 27
350000, Краснодарский край, г. Краснодар, Карасунский внутригородской округ, ул. Ставропольская, 121/2
350005, Краснодарский край, г. Краснодар, Прикубанский округ, ул. им. Дзержинского, д. 199/ ул. Кореновская, д. 40
350072, Краснодарский край, г. Краснодар, Прикубанский округ, ул. Московская, д. 44
350089, Краснодарский край, г. Краснодар, Западный округ, ул. Бульварное Кольцо, д. 23
350910, Краснодарский край, г. Краснодар, Карасунский округ, ул. им. Мачуги В.Н., д. № 22
352041, Краснодарский край, Павловский район, ст-ца Павловская, ул. Промышленная, д. 44
352395, Краснодарский край, г. Кропоткин, ул. Ворошилова, д. № 42
352630, Краснодарский край, г. Белореченск, ул. Ленина, д. 78
352900, Краснодарский край, г. Армавир, ул. Ленина, д. 88
352930, Краснодарский край, г. Армавир, ул. Азовская, д. 26а
352932, Краснодарский край, г. Армавир, ул. Советской Армии, д. 121
353323, Краснодарский край, г. Абинск, ул. Советов, д. 118б
353380, Краснодарский край, г. Крымск, ул. Ленина, д. 211
353440, Краснодарский край, город-курорт Анапа, ул. Краснозеленых, д. 8
353440, Краснодарский край, город-курорт Анапа, ул. Омелькова, д. 32, блок № 1
353440, Краснодарский край, город-курорт Анапа, ул. Терская, д. 91
353450, Краснодарский край, г. Анапа, ул. Астраханская, Торговый комплекс "Южный"
353465, Краснодарский край, г. Геленджик, ул. Луначарского, д. 66
353680, Краснодарский край, Ейский район, г. Ейск, ул. Мира, д. № 105
353860, Краснодарский край, Приморско-Ахтарский район, г. Приморско-Ахтарск, ул. Ленина, д. 58
353864, Краснодарский край, Каневский район, ст-ца Каневская, ул. Черноморская, д. № 14
353864, Краснодарский край, г. Краснодар, Центральный внутригородской округ, ул. Карасунская, д. 86, стр. 117
353864, Краснодарский край, г. Туапсе, ул. Гагарина, д. 7А
353900, Краснодарский край, г. Новороссийск, Центральный округ, ул. Советов/ Карла Маркса/ Мичуринский, д. 42/11/6
353907, Краснодарский край, г. Новороссийск, ул. Анапское шоссе, д. 6
354000, Краснодарский край, г. Сочи, ул. Московская, д. 18
354003, Краснодарский край, г. Сочи, ул. Макаренко, д. 32/1
354340, Краснодарский край, г. Сочи, ул. Куйбышева, д. 34
241035, Брянская область, г. Брянск, Бежицкий район, ул. Ульянова, д. 66
241035, Брянская область, г. Брянск, Бежицкий район, ул. Ульянова, д. 7
241050, Брянская область, г. Брянск, Советский район, ул. Фокина, д. 3
241050, Брянская область, г. Брянск, пр-т Ленина, д. 39
236006, Калининградская область, г. Калининград, Московский проспект, д. 133в
236029, Калининградская область, г. Калининград, ул. Горького, д. 19-Б
305001, Курская область, г. Курск, ул. Верхняя Луговая, д. 6
307251, Курская область, г. Курчатов, пр-т Коммунистический, д. 27
188640, Ленинградская область, г. Всеволожск, ул. Ленинградская, д. 22, лит. А, пом. 55
398005, Липецкая область, г. Липецк, пр. Мира, 2 "б"
398043, Липецкая область, г. Липецк, ул. Космонавтов, д. 20А
398046, Липецкая область, г. Липецк, пр-т 60 Лет СССР, д. 37
398050, Липецкая область, г. Липецк, ул. Интернациональная, д. 21
398059, Липецкая область, г. Липецк, ул. 8 Марта, д. 36
399774, Липецкая область, г. Елец, ул. Коммунаров, д. 2
140000, Московская область, г. Люберцы, ул. Красная, д. 1
140105, Московская область, г. Раменское, Северное шоссе, д. 10
141080, Московская область, г. Королев, пр. Космонавтов, д. 27 Б
141080, Московская область, г. Королев, ул. Горького, д. 12в
141300, Московская область, г. Сергиев-Посад, ул. Вознесенская, д. 53 А
141407, Московская область, г. Химки, Юбилейный пр., д. 66Б
141503, Московская область, г. Солнечногорск, ул. Набережная, д. 11а
141606, Московская область, г. Клин, пр. Бородинский, д. 31, стр. 2
142000, Московская область, г. Домодедово, мкр-н Центральный, ул. Корнеева, д. 1а
142100, Московская область, г. Подольск, проспект Ленина, д. 107/49
142400, Московская область, г. Ногинск, ул. Рогожская, д. 85
142600, Московская область, г. Орехово-Зуево, ул. Ленина, д. 97
142800, Московская область, г. Ступино, ул. Бахарева, д. 17
143000, Московская область, г. Одинцово, ул. Советская, д. 1а
143301, Московская область, г. Наро-Фоминск, ул. Шибанкова, д. 1
143600, Московская область, г. Волоколамск, ул. Ново-Солдатская, д. 1 А
143964, Московская область, г. Реутов, ул. Ашхабадская, д. 2
144002, Московская область, г. Электросталь, ул. Горького, д. 15
644024, Омская область, г. Омск, пр. Маркса, д. 36
644024, Омская область, г. Омск, ул. Лермонтова, д. 22
644041, Омская область, г. Омск, ул. Кирова, д. 47
644043, Омская область, г. Омск, ул. Интернациональная, д. 29
644089, Омская область, г. Омск, пр. Мира, д. 73
440066, Пензенская область, г. Пенза, ул. Тернопольская, д. 7
347375, Ростовская область, г. Волгодонск, ул. Энтузиастов, д. 42 А
347381, Ростовская область, г. Волгодонск, ул. 30 лет Победы, 26
390005, Рязанская область, г. Рязань, ул. С. Середы, д. 29, корп. 1
